avg_burst_time,arrival_rate,cpu_io_ratio,priority_variance,queue_length,throughput_req,best_scheduler
17,5,0.63,7,31,low,Priority
19,8,0.66,9,44,low,Priority
19,7,0.12,8,19,low,Priority
4,7,0.38,1,42,medium,SJF
13,7,0.59,3,17,high,FCFS
17,5,0.76,6,16,high,FCFS
15,3,0.94,6,10,low,RR
8,19,0.58,5,49,low,RR
15,17,0.52,1,27,high,RR
2,28,0.34,3,13,medium,SJF
1,22,0.91,4,12,high,RR
5,10,0.59,3,48,low,RR
9,24,0.95,2,18,low,RR
1,25,0.38,3,38,medium,SJF
14,22,0.59,1,26,low,RR
12,22,0.84,2,43,medium,RR
2,2,0.75,6,32,high,FCFS
10,3,0.7,5,46,low,RR
13,25,0.19,2,42,high,RR
1,10,0.69,9,5,high,Priority
11,27,0.78,9,40,high,Priority
2,6,0.24,7,13,high,FCFS
16,25,0.43,1,35,high,RR
4,7,0.35,5,19,low,SJF
6,23,0.87,9,34,high,Priority
3,20,0.76,2,41,high,RR
11,4,0.72,9,5,high,FCFS
13,19,0.65,4,23,medium,RR
13,11,0.83,1,29,high,RR
13,10,0.33,6,10,high,RR
8,24,0.73,9,44,medium,Priority
7,19,0.13,1,15,low,RR
10,10,0.25,1,48,high,RR
17,7,0.77,8,6,high,FCFS
9,27,0.53,3,29,low,RR
14,19,0.94,3,14,high,RR
13,22,0.74,3,33,low,RR
3,12,0.25,7,49,medium,SJF
13,11,0.18,5,11,high,RR
19,11,0.87,9,24,low,Priority
18,8,0.88,6,6,low,RR
4,19,0.49,1,37,low,SJF
5,26,0.55,3,46,medium,RR
18,26,0.95,9,47,medium,Priority
9,17,0.81,5,48,medium,RR
16,9,0.75,1,25,medium,RR
4,8,0.77,1,7,low,RR
3,7,0.41,7,31,low,SJF
17,5,0.42,8,11,low,Priority
8,12,0.26,9,32,medium,Priority
2,17,0.9,4,18,high,RR
3,19,0.64,7,41,high,Priority
1,27,0.12,9,5,high,SJF
5,20,0.81,6,24,low,RR
15,11,0.9,8,6,high,Priority
7,2,0.24,5,19,high,FCFS
19,13,0.84,1,46,high,RR
6,25,0.89,3,14,low,RR
7,15,0.8,8,34,medium,Priority
1,1,0.61,6,44,high,FCFS
12,6,0.53,8,43,high,FCFS
1,23,0.29,3,38,low,SJF
16,27,0.59,7,27,medium,Priority
11,15,0.8,7,12,low,Priority
17,23,0.47,5,11,high,RR
6,26,0.23,6,21,medium,SJF
16,16,0.76,7,24,high,Priority
3,14,0.15,6,31,high,SJF
4,10,0.59,5,44,low,RR
4,17,0.42,7,25,low,SJF
17,19,0.27,5,8,medium,RR
6,14,0.38,9,42,medium,SJF
9,13,0.22,3,41,high,RR
15,29,0.84,8,19,high,Priority
13,27,0.94,2,27,medium,RR
12,26,0.17,9,24,high,Priority
7,25,0.39,2,33,low,RR
13,5,0.99,5,37,low,RR
16,19,0.68,3,43,medium,RR
7,24,0.95,8,8,low,Priority
10,2,0.45,6,17,medium,RR
12,12,0.47,4,49,high,RR
3,14,0.19,7,42,high,SJF
18,20,0.49,7,41,medium,Priority
19,2,0.6,5,44,low,RR
2,28,0.18,4,27,medium,SJF
6,13,0.13,7,21,low,SJF
2,17,0.19,2,26,high,SJF
9,8,0.36,7,44,low,Priority
3,19,0.25,5,6,medium,SJF
10,28,0.32,1,40,low,RR
17,3,0.2,4,7,medium,RR
16,28,0.38,3,46,low,RR
3,24,0.32,8,38,low,SJF
14,1,0.28,6,31,low,RR
11,15,0.27,3,10,high,RR
14,5,0.97,4,49,low,RR
4,9,0.39,8,15,high,SJF
19,1,0.29,2,8,low,RR
4,28,0.26,2,17,medium,SJF
17,23,0.99,7,26,low,Priority
8,11,0.5,2,24,high,RR
14,24,0.39,5,26,low,RR
10,11,0.55,2,13,high,RR
4,20,0.75,1,48,high,RR
5,2,0.69,4,19,medium,RR
11,23,0.36,2,8,medium,RR
2,13,0.14,2,15,low,SJF
14,22,0.48,9,42,low,Priority
5,11,0.94,1,10,low,RR
6,15,0.82,6,7,high,RR
2,9,0.95,9,20,high,Priority
6,9,0.44,2,41,high,SJF
15,6,0.13,4,8,low,RR
6,28,0.88,8,32,low,Priority
10,17,0.23,7,8,high,Priority
16,10,0.35,5,39,medium,RR
19,23,0.4,8,34,high,Priority
18,22,0.61,6,8,low,RR
12,15,0.91,6,23,low,RR
8,19,0.83,9,33,high,Priority
8,9,0.12,7,46,high,Priority
6,25,0.93,8,8,medium,Priority
11,5,0.77,6,43,high,FCFS
4,4,0.55,9,34,low,Priority
16,5,0.92,8,37,medium,Priority
11,22,0.36,5,15,low,RR
9,27,0.53,6,19,high,RR
19,29,0.89,3,20,medium,RR
10,9,0.92,8,39,medium,Priority
14,7,0.62,7,16,high,FCFS
1,18,0.18,1,29,high,SJF
19,21,0.88,8,17,medium,Priority
19,4,0.95,2,5,high,FCFS
2,10,0.66,2,36,low,RR
10,26,0.97,8,31,low,Priority
18,20,0.27,6,22,low,RR
17,3,0.52,7,10,medium,Priority
14,29,0.7,4,13,medium,RR
16,2,0.18,8,45,low,Priority
8,1,0.86,6,47,low,RR
6,4,0.32,8,31,medium,SJF
5,27,0.71,4,46,high,RR
7,18,0.39,8,45,low,Priority
6,26,0.26,7,36,high,SJF
19,13,0.64,8,15,high,Priority
2,27,0.98,8,49,medium,Priority
12,8,0.84,6,20,high,RR
14,27,0.95,9,6,low,Priority
1,28,0.92,3,45,medium,RR
13,23,0.43,6,38,low,RR
17,19,0.52,5,29,low,RR
17,27,0.44,7,40,high,Priority
1,7,0.76,1,21,high,FCFS
3,3,0.78,8,10,low,Priority
13,22,0.36,7,44,high,Priority
16,14,0.15,7,6,low,Priority
16,25,0.56,5,22,high,RR
5,22,0.95,6,49,low,RR
6,11,0.86,5,43,medium,RR
11,27,0.5,2,7,high,RR
15,1,0.55,2,29,high,FCFS
10,5,0.16,6,32,medium,RR
14,13,0.93,7,39,high,Priority
5,25,0.33,6,9,medium,SJF
2,27,0.76,3,49,high,RR
15,6,0.94,2,22,low,RR
11,16,0.62,8,23,high,Priority
16,26,0.94,6,38,medium,RR
5,5,0.41,3,14,low,SJF
5,15,0.11,8,22,medium,SJF
10,23,0.43,9,6,medium,Priority
17,17,0.26,8,14,high,Priority
15,9,0.46,7,32,medium,Priority
4,3,0.75,4,8,high,FCFS
9,24,0.35,2,23,low,RR
10,23,0.29,1,32,medium,RR
3,13,0.38,4,20,high,SJF
4,8,0.73,6,27,medium,RR
11,12,0.33,7,20,low,Priority
9,18,0.19,5,5,high,RR
5,19,0.49,7,22,medium,SJF
13,27,0.39,9,35,high,Priority
3,20,0.98,8,44,medium,Priority
13,7,0.18,7,24,low,Priority
4,4,0.44,3,7,medium,SJF
3,4,0.9,6,20,high,FCFS
16,12,0.9,5,35,medium,RR
3,21,0.72,5,11,low,RR
5,9,0.92,4,42,low,RR
17,10,0.22,1,36,medium,RR
16,24,0.92,9,37,high,Priority
3,6,0.33,6,6,medium,SJF
5,11,0.85,2,18,medium,RR
13,20,0.19,3,16,low,RR
4,10,0.8,7,42,high,Priority
11,6,0.66,3,25,high,FCFS
1,24,0.99,3,32,medium,RR
19,24,0.48,5,36,low,RR
16,15,0.32,2,27,high,RR
10,3,0.4,4,15,high,FCFS
3,18,0.24,7,21,medium,SJF
9,5,0.98,9,49,high,FCFS
4,25,0.1,4,25,high,SJF
6,9,0.87,4,31,high,RR
17,12,0.43,9,36,low,Priority
11,12,0.41,1,47,high,RR
18,29,0.78,7,26,medium,Priority
5,10,0.67,6,18,low,RR
14,12,0.28,5,21,low,RR
19,16,0.19,9,48,high,Priority
16,2,0.69,6,26,low,RR
9,13,0.41,1,46,medium,RR
18,12,0.73,4,20,high,RR
4,6,0.77,2,17,low,RR
6,3,0.93,2,20,low,RR
1,11,0.75,8,38,low,Priority
2,27,0.93,2,17,low,RR
15,29,0.8,5,46,medium,RR
2,8,0.47,6,12,low,SJF
13,26,0.24,8,47,high,Priority
10,6,0.2,8,5,medium,Priority
17,29,0.7,9,13,high,Priority
10,16,0.78,2,38,medium,RR
18,1,0.88,6,41,high,FCFS
15,19,0.78,9,13,medium,Priority
10,24,0.58,4,34,medium,RR
14,22,0.19,8,15,low,Priority
5,25,0.72,7,43,low,Priority
4,25,0.9,1,47,low,RR
9,13,0.25,8,33,medium,Priority
7,29,0.89,6,35,medium,RR
15,15,0.5,1,27,medium,RR
13,16,0.36,1,49,high,RR
13,7,0.28,1,44,high,FCFS
18,4,0.63,2,30,medium,RR
8,14,0.98,8,8,medium,Priority
14,2,0.5,6,35,low,RR
16,21,0.73,2,7,low,RR
18,25,0.11,3,34,medium,RR
11,19,0.76,3,14,medium,RR
3,24,0.42,5,43,low,SJF
8,3,0.87,3,19,medium,RR
15,5,0.86,4,20,low,RR
8,10,0.11,2,18,low,RR
7,11,0.83,7,5,low,Priority
16,15,0.9,7,26,low,Priority
15,17,0.56,7,48,low,Priority
11,11,0.78,9,38,medium,Priority
10,21,0.5,5,21,medium,RR
19,7,0.19,2,48,high,FCFS
14,10,0.62,1,8,low,RR
4,19,0.86,8,41,medium,Priority
15,20,0.25,2,29,low,RR
13,28,0.73,5,48,high,RR
5,3,0.19,2,17,medium,SJF
12,27,0.63,5,29,high,RR
13,28,0.85,8,30,high,Priority
15,18,0.18,4,8,medium,RR
13,9,0.24,8,7,low,Priority
1,15,0.6,7,19,high,Priority
13,12,0.33,7,45,medium,Priority
9,19,0.4,1,27,low,RR
19,4,0.19,1,49,medium,RR
15,29,0.29,8,29,medium,Priority
15,26,0.72,9,48,low,Priority
14,2,0.64,5,18,medium,RR
1,2,0.67,4,21,low,RR
13,17,0.85,9,12,medium,Priority
12,9,0.26,3,36,medium,RR
8,7,0.43,9,48,medium,Priority
10,16,0.37,6,47,low,RR
5,17,0.8,9,19,high,Priority
16,9,0.89,7,10,low,Priority
19,6,0.41,2,22,high,FCFS
4,24,0.51,7,8,low,Priority
19,4,0.9,1,38,high,FCFS
17,29,0.6,1,37,medium,RR
6,12,0.37,4,36,medium,SJF
9,17,0.91,8,44,high,Priority
11,22,0.47,8,22,low,Priority
1,15,0.28,6,34,medium,SJF
13,27,0.29,3,37,medium,RR
16,15,0.8,8,19,medium,Priority
2,18,0.17,5,16,medium,SJF
12,7,0.4,1,6,high,FCFS
17,20,0.54,2,13,low,RR
17,10,0.3,5,18,medium,RR
15,25,0.21,5,42,low,RR
9,21,0.61,6,27,high,RR
15,14,0.94,8,39,low,Priority
5,18,0.33,1,24,low,SJF
7,15,0.36,5,31,medium,RR
19,10,0.98,8,36,high,Priority
15,9,0.34,6,25,high,RR
6,26,0.14,6,24,low,SJF
15,29,0.78,1,10,medium,RR
1,7,0.49,5,12,medium,SJF
5,18,0.46,8,23,low,SJF
9,6,0.46,2,6,low,RR
16,14,0.56,8,35,low,Priority
17,1,0.17,7,8,low,Priority
1,10,0.91,5,49,low,RR
9,25,0.25,9,28,low,Priority
14,8,0.45,5,14,high,RR
4,25,0.22,9,15,high,SJF
16,13,0.97,7,16,high,Priority
8,4,0.32,2,27,medium,RR
13,26,0.11,7,22,medium,Priority
4,21,0.81,6,30,low,RR
14,21,0.11,4,45,high,RR
15,18,0.6,2,45,low,RR
12,29,0.48,9,38,high,Priority
19,17,0.16,5,35,medium,RR
17,28,0.56,2,44,medium,RR
8,27,0.22,4,48,medium,RR
6,5,0.35,3,41,medium,SJF
19,4,0.51,1,34,medium,RR
17,25,0.11,3,6,high,RR
3,22,0.63,4,38,high,RR
8,13,0.75,8,36,medium,Priority
9,29,0.94,7,16,medium,Priority
19,20,0.93,8,13,low,Priority
5,28,0.65,3,27,high,RR
4,23,0.37,7,48,medium,SJF
13,11,0.71,7,46,medium,Priority
15,9,0.34,3,39,high,RR
14,16,0.74,3,39,low,RR
4,22,0.82,4,35,medium,RR
18,3,0.65,3,16,medium,RR
13,16,0.18,2,17,low,RR
13,8,0.27,8,21,low,Priority
3,4,0.89,2,33,high,FCFS
11,19,0.77,2,35,low,RR
19,29,0.92,3,35,medium,RR
18,21,0.54,2,28,medium,RR
19,15,0.8,6,45,high,RR
4,14,0.15,1,12,high,SJF
11,16,0.9,7,49,high,Priority
5,28,0.39,5,37,medium,SJF
12,22,0.84,5,22,low,RR
16,11,0.39,2,48,medium,RR
4,10,0.81,9,34,high,Priority
2,25,0.61,4,8,medium,RR
10,13,0.47,5,19,medium,RR
8,10,0.61,1,40,high,RR
6,21,0.83,2,17,low,RR
12,21,0.77,5,9,high,RR
17,13,0.16,1,28,low,RR
18,24,0.25,6,49,low,RR
11,19,0.11,9,17,high,Priority
11,24,0.74,1,9,medium,RR
14,15,0.81,6,35,low,RR
17,1,0.1,7,39,high,FCFS
1,27,0.23,9,26,medium,SJF
9,18,0.63,4,36,medium,RR
6,20,0.83,3,15,low,RR
5,1,0.72,4,45,high,FCFS
5,28,0.72,6,7,low,RR
5,6,0.62,8,40,low,Priority
17,25,0.87,3,13,low,RR
8,3,0.78,4,33,high,FCFS
4,2,0.6,5,6,high,FCFS
11,12,0.22,8,30,medium,Priority
5,16,0.97,9,44,low,Priority
19,15,0.71,4,47,low,RR
13,21,0.29,5,33,medium,RR
17,19,0.72,7,43,high,Priority
9,2,0.65,6,37,medium,RR
7,16,0.9,7,24,medium,Priority
14,29,0.29,5,7,medium,RR
2,10,0.4,9,14,high,SJF
15,5,0.66,4,42,high,FCFS
11,8,0.44,9,43,medium,Priority
15,9,0.22,3,29,high,RR
19,5,0.23,3,16,high,FCFS
5,12,0.18,4,23,low,SJF
15,24,0.47,1,39,medium,RR
16,12,0.28,7,21,high,Priority
11,4,0.9,7,23,medium,Priority
11,7,0.91,6,6,high,FCFS
1,8,0.54,7,8,high,Priority
6,15,0.56,3,26,medium,RR
3,14,0.63,1,17,high,RR
7,28,0.73,9,34,medium,Priority
9,6,0.52,6,26,medium,RR
6,10,0.71,6,42,medium,RR
17,18,0.13,7,44,high,Priority
3,19,0.43,8,34,high,SJF
6,24,0.8,5,42,medium,RR
7,9,0.35,1,19,high,RR
14,11,0.86,8,43,low,Priority
11,19,0.18,3,41,medium,RR
1,26,0.41,8,43,medium,SJF
18,7,0.99,2,25,high,FCFS
4,10,0.53,4,23,low,RR
2,9,0.1,2,8,high,SJF
7,21,0.14,9,5,medium,Priority
16,26,0.91,1,35,medium,RR
12,20,0.3,6,39,high,RR
3,13,0.99,9,12,high,Priority
19,13,0.98,2,39,low,RR
4,3,0.95,2,12,high,FCFS
17,22,0.93,9,46,high,Priority
8,7,0.31,5,46,low,RR
1,27,0.17,6,19,medium,SJF
12,1,0.28,1,37,medium,RR
14,21,0.85,6,24,low,RR
16,12,0.14,4,49,low,RR
18,2,0.75,1,46,medium,RR
1,14,0.49,3,44,medium,SJF
4,24,0.84,9,27,low,Priority
8,28,0.61,9,44,medium,Priority
14,12,0.47,4,34,medium,RR
2,4,0.59,2,12,medium,RR
2,25,0.72,6,16,low,RR
7,15,0.52,8,23,low,Priority
18,21,0.4,7,18,high,Priority
17,3,0.22,9,7,medium,Priority
6,6,0.42,5,42,medium,SJF
6,29,0.6,6,43,medium,RR
11,25,0.94,6,13,low,RR
8,2,0.95,8,16,high,FCFS
9,24,0.61,1,23,low,RR
17,28,0.44,7,24,medium,Priority
16,24,0.85,9,15,high,Priority
9,6,0.47,6,10,low,RR
3,3,0.89,4,45,high,FCFS
3,24,0.83,9,5,low,Priority
9,25,0.17,4,43,high,RR
15,24,0.35,6,35,low,RR
11,17,0.12,4,34,medium,RR
7,15,0.82,2,36,high,RR
1,22,0.12,8,8,medium,SJF
12,4,0.65,5,23,low,RR
7,25,0.28,4,25,low,RR
6,9,0.78,4,5,low,RR
12,4,0.7,1,12,high,FCFS
12,27,0.98,7,45,high,Priority
8,4,0.8,8,40,low,Priority
3,28,0.28,4,48,low,SJF
18,28,0.67,2,18,high,RR
14,22,0.22,2,13,low,RR
9,5,0.84,4,48,high,FCFS
13,26,0.83,7,35,low,Priority
7,28,0.16,8,46,medium,Priority
5,15,0.47,2,32,high,SJF
8,21,0.18,8,17,low,Priority
15,25,0.48,3,49,low,RR
7,8,0.93,3,43,low,RR
18,19,0.69,8,26,high,Priority
10,28,0.23,3,26,low,RR
4,8,0.48,8,35,medium,SJF
12,8,0.62,5,21,high,RR
15,25,0.11,4,49,medium,RR
13,11,0.71,6,7,medium,RR
3,6,0.66,8,32,low,Priority
17,1,0.27,2,40,medium,RR
5,8,0.99,1,8,medium,RR
8,10,0.92,5,49,high,RR
10,21,0.45,3,46,high,RR
6,7,0.39,4,8,medium,SJF
18,7,0.18,5,32,medium,RR
7,2,0.15,5,41,high,FCFS
2,19,0.96,6,11,medium,RR
14,25,0.4,4,16,high,RR
4,17,0.18,3,37,medium,SJF
3,19,0.95,9,16,medium,Priority
14,1,0.79,5,6,high,FCFS
11,5,0.75,3,44,low,RR
12,18,0.88,7,26,low,Priority
13,6,0.32,8,23,low,Priority
16,3,0.34,6,21,medium,RR
9,13,0.96,4,25,high,RR
19,10,0.13,3,35,medium,RR
14,24,0.3,1,25,medium,RR
3,25,0.63,1,30,low,RR
19,27,0.1,5,6,medium,RR
13,11,0.23,3,10,low,RR
1,1,0.37,3,23,medium,SJF
11,8,0.39,5,26,low,RR
6,29,0.94,2,29,high,RR
6,22,0.38,4,20,high,SJF
10,1,0.62,7,48,low,Priority
1,27,0.35,6,5,high,SJF
17,16,0.24,4,27,low,RR
18,4,0.5,8,30,low,Priority
10,7,0.67,1,9,medium,RR
12,28,0.36,7,32,low,Priority
14,16,0.73,1,35,medium,RR
14,28,0.56,6,46,low,RR
15,8,0.74,9,42,medium,Priority
11,21,0.69,9,5,high,Priority
18,17,0.71,8,20,low,Priority
1,10,0.78,4,27,high,RR
1,1,0.36,4,17,high,FCFS
19,21,0.86,3,17,medium,RR
19,20,0.74,8,36,low,Priority
19,19,0.41,1,48,medium,RR
3,28,0.22,3,18,medium,SJF
5,3,0.85,9,22,high,FCFS
2,22,0.19,2,18,low,SJF
16,21,0.59,5,27,medium,RR
3,6,0.33,5,24,medium,SJF
6,20,0.6,9,48,low,Priority
8,28,0.66,1,39,medium,RR
2,29,0.41,4,35,low,SJF
5,5,0.89,1,25,low,RR
7,11,0.93,2,34,low,RR
14,24,0.74,9,38,medium,Priority
18,5,0.88,5,42,high,FCFS
16,5,0.55,1,45,medium,RR
2,19,0.32,2,15,low,SJF
9,27,0.22,8,49,high,Priority
12,9,0.63,2,19,high,RR
3,10,0.51,8,17,low,Priority
2,12,0.25,1,16,high,SJF
8,13,0.29,1,14,high,RR
9,18,0.31,9,13,high,Priority
5,15,0.29,3,42,medium,SJF
16,29,0.39,3,46,medium,RR
12,21,0.73,6,28,high,RR
12,3,0.54,5,18,high,FCFS
8,22,0.84,2,15,medium,RR
10,11,0.13,5,37,low,RR
14,15,0.91,5,7,low,RR
19,12,0.18,3,6,medium,RR
14,26,0.21,1,38,medium,RR
15,12,0.78,7,10,medium,Priority
8,20,0.17,3,23,low,RR
9,29,0.26,1,39,high,RR
4,20,0.89,6,32,medium,RR
4,17,0.82,6,9,medium,RR
1,16,0.26,5,39,medium,SJF
19,16,0.53,9,37,high,Priority
11,25,0.7,6,39,high,RR
8,8,0.25,8,33,medium,Priority
18,2,0.23,5,35,medium,RR
9,27,0.4,4,25,medium,RR
1,11,0.69,2,27,high,RR
4,15,0.53,1,6,medium,RR
7,19,0.52,7,45,low,Priority
11,5,0.69,1,38,high,FCFS
3,22,0.17,8,6,low,SJF
2,8,0.45,5,48,low,SJF
19,24,0.95,8,39,high,Priority
17,8,0.89,7,31,high,Priority
16,15,0.16,8,13,high,Priority
10,15,0.72,2,41,low,RR
8,6,0.55,2,39,high,FCFS
12,10,0.62,9,46,high,Priority
9,27,0.66,8,32,low,Priority
18,4,0.25,7,34,medium,Priority
15,13,0.82,6,37,high,RR
6,27,0.38,8,40,low,SJF
6,20,0.29,1,27,medium,SJF
7,12,0.13,4,34,high,RR
1,18,0.51,9,41,low,Priority
6,23,0.77,8,20,high,Priority
1,22,0.73,4,14,low,RR
10,5,0.6,2,26,high,FCFS
3,9,0.89,3,23,low,RR
6,4,0.16,3,14,low,SJF
4,24,0.63,4,38,low,RR
1,28,0.98,5,49,low,RR
13,8,0.79,2,42,low,RR
1,18,0.7,5,43,medium,RR
3,6,0.38,3,40,high,FCFS
17,19,0.13,8,18,medium,Priority
16,25,0.72,9,14,high,Priority
4,28,0.24,7,17,medium,SJF
14,3,0.73,5,6,medium,RR
3,23,0.95,1,42,high,RR
9,23,0.65,2,46,medium,RR
17,3,0.78,8,24,high,FCFS
1,2,0.61,9,11,low,Priority
10,26,0.86,1,6,medium,RR
1,12,0.61,6,18,medium,RR
15,1,0.22,1,47,high,FCFS
16,21,0.39,9,33,high,Priority
2,15,0.76,1,8,high,RR
6,5,0.63,8,24,low,Priority
16,11,0.5,2,16,medium,RR
10,29,0.84,9,20,medium,Priority
2,11,0.32,6,11,high,SJF
17,15,0.21,8,6,low,Priority
16,23,0.97,3,35,high,RR
9,14,0.94,5,18,low,RR
6,22,0.17,7,18,medium,SJF
7,19,0.58,6,10,high,RR
13,10,0.79,3,35,medium,RR
5,13,0.83,7,9,low,Priority
7,20,0.25,5,27,low,RR
12,2,0.66,7,13,high,FCFS
3,21,0.92,9,26,low,Priority
12,7,0.6,5,8,low,RR
15,9,0.4,2,48,high,RR
6,13,0.72,6,33,high,RR
6,5,0.87,7,14,medium,Priority
17,24,0.77,5,26,low,RR
12,25,0.12,4,19,low,RR
19,20,0.23,4,40,high,RR
8,23,0.66,3,22,low,RR
18,26,0.35,2,33,low,RR
1,23,0.48,1,25,high,SJF
3,23,0.5,4,35,low,RR
14,16,0.25,9,36,low,Priority
2,25,0.54,5,21,medium,RR
17,26,0.84,1,28,high,RR
1,29,0.83,5,41,high,RR
1,26,0.24,9,39,medium,SJF
12,7,0.49,3,32,high,FCFS
14,27,0.49,8,6,medium,Priority
16,3,0.85,8,47,high,FCFS
1,2,0.87,3,24,medium,RR
19,21,0.31,7,44,high,Priority
18,16,0.5,6,21,medium,RR
13,23,0.19,1,43,low,RR
11,20,0.4,7,48,high,Priority
19,5,0.98,7,36,medium,Priority
12,9,0.43,1,29,medium,RR
6,14,0.26,9,31,high,SJF
12,25,0.49,3,34,high,RR
2,18,0.61,8,13,low,Priority
16,25,0.26,4,9,low,RR
17,8,0.54,2,8,high,RR
14,16,0.84,1,30,high,RR
4,17,0.2,9,31,high,SJF
1,10,0.55,1,34,low,RR
6,10,0.16,4,29,medium,SJF
12,22,0.18,6,40,low,RR
14,2,0.98,6,29,high,FCFS
9,28,0.29,1,6,high,RR
11,8,0.73,1,39,high,RR
3,7,0.89,5,39,medium,RR
19,10,0.33,1,8,low,RR
17,11,0.79,9,43,low,Priority
19,17,0.96,1,22,low,RR
2,19,0.29,3,12,low,SJF
12,15,0.98,4,7,low,RR
2,9,0.62,1,24,high,RR
13,9,0.53,2,33,high,RR
3,3,0.4,8,38,low,SJF
6,6,0.71,1,9,low,RR
10,21,0.12,6,47,medium,RR
16,20,0.76,2,30,low,RR
5,28,0.25,9,49,high,SJF
19,13,0.43,7,18,medium,Priority
2,8,0.31,8,25,high,SJF
14,24,0.54,6,34,medium,RR
10,22,0.61,5,35,high,RR
7,24,0.85,9,40,medium,Priority
7,27,0.43,1,18,high,RR
5,2,0.57,2,30,low,RR
9,5,0.59,5,7,medium,RR
8,16,0.76,9,24,medium,Priority
11,19,0.13,5,43,high,RR
6,18,0.73,6,28,low,RR
10,23,0.46,5,18,medium,RR
7,19,0.25,6,19,low,RR
1,24,0.92,8,26,high,Priority
9,17,0.85,8,22,high,Priority
19,14,0.31,1,41,low,RR
1,21,0.49,3,15,high,SJF
3,2,0.34,4,45,high,FCFS
2,6,0.96,5,16,low,RR
14,14,0.46,1,25,high,RR
5,5,0.5,5,17,high,FCFS
1,12,0.85,6,34,low,RR
18,16,0.34,1,32,low,RR
12,3,0.81,4,43,medium,RR
19,13,0.22,6,43,low,RR
16,15,0.64,9,37,low,Priority
19,6,0.17,7,7,medium,Priority
1,8,0.77,4,8,high,RR
16,11,0.22,1,45,medium,RR
6,24,0.45,5,16,high,SJF
19,26,0.75,5,5,low,RR
8,27,0.24,4,5,low,RR
12,16,0.29,2,41,low,RR
9,2,0.52,2,36,low,RR
19,13,0.53,1,25,high,RR
16,25,0.13,3,39,high,RR
1,3,0.18,8,27,low,SJF
13,11,0.62,4,12,medium,RR
15,23,0.58,5,6,low,RR
3,11,0.86,6,32,high,RR
11,2,0.97,6,25,high,FCFS
3,18,0.72,2,46,medium,RR
17,8,0.68,5,14,high,RR
1,8,0.45,7,38,low,SJF
16,27,0.37,3,12,low,RR
18,1,0.92,3,23,medium,RR
3,2,0.48,5,20,high,FCFS
14,27,0.46,9,31,medium,Priority
16,29,0.91,6,24,medium,RR
14,16,0.53,5,43,high,RR
5,20,0.97,7,27,medium,Priority
9,3,0.37,8,27,low,Priority
2,6,0.95,7,19,low,Priority
6,4,0.24,7,9,high,FCFS
7,7,0.17,8,47,low,Priority
11,1,0.37,7,39,medium,Priority
18,5,0.39,7,5,low,Priority
15,26,0.68,1,36,low,RR
15,10,0.55,3,32,low,RR
2,22,0.92,1,16,medium,RR
17,22,0.46,2,12,high,RR
18,2,0.43,8,46,medium,Priority
1,21,0.42,9,7,medium,SJF
15,2,0.87,3,14,medium,RR
6,1,0.19,8,11,high,FCFS
14,4,0.2,9,27,high,FCFS
14,27,0.19,6,26,high,RR
4,26,0.43,9,28,medium,SJF
2,20,0.41,2,27,high,SJF
17,11,0.62,1,16,medium,RR
18,24,0.83,9,27,high,Priority
17,13,0.54,1,23,low,RR
8,24,0.62,9,43,medium,Priority
5,24,0.54,5,26,medium,RR
17,15,0.51,7,33,low,Priority
2,13,0.82,4,12,low,RR
12,27,0.64,2,32,medium,RR
5,13,0.8,1,34,medium,RR
19,22,0.36,2,30,high,RR
4,4,0.19,2,15,high,FCFS
3,11,0.83,2,19,high,RR
2,23,0.4,5,12,medium,SJF
12,23,0.63,2,16,high,RR
12,13,0.47,9,28,medium,Priority
18,11,0.61,5,41,low,RR
7,17,0.1,7,37,low,Priority
12,19,0.91,4,20,high,RR
8,16,0.97,3,28,high,RR
8,23,0.92,1,22,high,RR
9,23,0.84,8,15,low,Priority
9,12,0.55,4,30,high,RR
2,24,0.77,9,38,low,Priority
5,7,0.66,4,7,medium,RR
12,29,0.2,2,12,low,RR
4,17,0.1,9,10,low,SJF
14,19,0.11,9,29,high,Priority
18,20,0.89,6,25,high,RR
10,18,0.29,1,31,medium,RR
4,11,0.54,3,42,medium,RR
10,10,0.31,9,40,medium,Priority
10,28,0.57,8,26,low,Priority
12,12,0.16,9,30,medium,Priority
8,14,0.5,1,12,low,RR
17,24,0.71,3,37,high,RR
8,16,0.25,7,6,low,Priority
5,10,0.36,3,10,medium,SJF
8,9,0.18,6,10,high,RR
10,26,0.51,5,7,medium,RR
18,2,0.84,5,30,medium,RR
2,21,0.12,8,48,medium,SJF
5,24,0.87,6,43,high,RR
6,2,0.46,8,22,medium,SJF
1,26,0.8,4,9,high,RR
19,12,0.69,3,15,low,RR
9,20,0.94,5,14,low,RR
13,29,0.89,8,49,high,Priority
18,23,0.76,9,38,low,Priority
7,5,0.31,8,39,medium,Priority
3,1,0.32,9,20,low,SJF
10,7,0.2,5,23,high,FCFS
18,22,0.79,9,10,low,Priority
6,29,0.88,6,35,medium,RR
11,17,0.66,6,20,medium,RR
15,8,0.34,3,7,low,RR
9,12,0.46,5,43,high,RR
19,8,0.95,6,5,medium,RR
19,21,0.82,1,24,medium,RR
6,11,0.34,7,37,medium,SJF
8,27,0.36,4,37,low,RR
5,14,0.76,6,35,high,RR
1,15,0.13,9,17,low,SJF
6,8,0.48,7,7,medium,SJF
